datetime_local,water_temp_degC,do_mgL,batt_volt
2019-10-22 16:05:00,22.64,9.65,3.15
2019-10-22 16:06:00,22.61,9.66,3.15
2019-10-22 16:07:00,22.69,9.62,3.15
2019-10-22 16:08:00,22.69,9.63,3.15
2019-10-22 16:09:00,22.71,9.63,3.15
2019-10-22 16:10:00,22.71,9.58,3.15
2019-10-22 16:11:00,22.68,9.63,3.15
2019-10-22 16:12:00,22.67,9.63,3.15
2019-10-22 16:13:00,22.67,9.65,3.15
2019-10-22 16:14:00,22.68,9.64,3.15
2019-10-22 16:15:00,22.70,9.64,3.15
2019-10-22 16:16:00,22.67,9.65,3.15
2019-10-22 16:17:00,22.66,9.74,3.15
2019-10-22 16:18:00,22.68,9.78,3.15
2019-10-22 16:19:00,22.67,9.76,3.15
2019-10-22 16:20:00,22.68,9.79,3.15
2019-10-22 16:21:00,22.62,9.83,3.15
2019-10-22 16:22:00,22.63,9.81,3.15
2019-10-22 16:23:00,22.67,9.79,3.15
2019-10-22 16:24:00,22.65,9.79,3.15
2019-10-22 16:25:00,22.68,9.85,3.15
2019-10-22 16:26:00,22.63,9.93,3.15
2019-10-22 16:27:00,22.65,9.96,3.15
2019-10-22 16:28:00,22.68,9.96,3.15
2019-10-22 16:29:00,22.69,10.02,3.15
2019-10-22 16:30:00,22.67,10.00,3.15
2019-10-22 16:31:00,22.76,10.00,3.15
2019-10-22 16:32:00,22.68,10.06,3.15
2019-10-22 16:33:00,22.69,10.05,3.15
2019-10-22 16:34:00,22.73,10.05,3.15
2019-10-22 16:35:00,22.74,10.08,3.15
2019-10-22 16:36:00,22.73,10.10,3.15
2019-10-22 16:37:00,22.77,10.04,3.15
2019-10-22 16:38:00,22.72,10.04,3.15
2019-10-22 16:39:00,22.69,10.08,3.15
2019-10-22 16:40:00,22.72,10.11,3.15
2019-10-22 16:41:00,22.76,10.06,3.15
2019-10-22 16:42:00,22.73,10.05,3.15
2019-10-22 16:43:00,22.77,10.01,3.15
2019-10-22 16:44:00,22.71,10.02,3.15
2019-10-22 16:45:00,22.74,10.10,3.15
2019-10-22 16:46:00,22.72,10.14,3.15
2019-10-22 16:47:00,22.73,10.11,3.15
2019-10-22 16:48:00,22.72,10.08,3.15
2019-10-22 16:49:00,22.69,10.04,3.15
2019-10-22 16:50:00,22.74,10.01,3.15
2019-10-22 16:51:00,22.73,10.00,3.15
2019-10-22 16:52:00,22.75,10.00,3.15
2019-10-22 16:53:00,22.79,10.02,3.15
2019-10-22 16:54:00,22.75,10.03,3.15
2019-10-22 16:55:00,22.71,10.02,3.15
2019-10-22 16:56:00,22.73,10.03,3.15
2019-10-22 16:57:00,22.79,10.00,3.15
2019-10-22 16:58:00,22.75,10.01,3.15
2019-10-22 16:59:00,22.74,10.05,3.15
2019-10-22 17:00:00,22.78,10.05,3.15
2019-10-22 17:01:00,22.79,10.06,3.15
2019-10-22 17:02:00,22.80,10.04,3.15
2019-10-22 17:03:00,22.81,10.06,3.15
2019-10-22 17:04:00,22.79,10.07,3.15
2019-10-22 17:05:00,22.78,10.08,3.15
2019-10-22 17:06:00,22.78,10.07,3.15
2019-10-22 17:07:00,22.80,10.09,3.15
2019-10-22 17:08:00,22.74,10.14,3.15
2019-10-22 17:09:00,22.77,10.15,3.15
2019-10-22 17:10:00,22.74,10.12,3.15
2019-10-22 17:11:00,22.72,10.13,3.15
2019-10-22 17:12:00,22.73,10.13,3.15
2019-10-22 17:13:00,22.70,10.13,3.15
2019-10-22 17:14:00,22.78,10.15,3.15
2019-10-22 17:15:00,22.71,10.17,3.15
2019-10-22 17:16:00,22.72,10.09,3.15
2019-10-22 17:17:00,22.73,10.08,3.15
2019-10-22 17:18:00,22.78,10.04,3.15
2019-10-22 17:19:00,22.75,10.12,3.15
2019-10-22 17:20:00,22.73,10.18,3.15
2019-10-22 17:21:00,22.77,10.19,3.15
2019-10-22 17:22:00,22.76,10.21,3.15
2019-10-22 17:23:00,22.75,10.28,3.15
2019-10-22 17:24:00,22.79,10.22,3.15
2019-10-22 17:25:00,22.73,10.26,3.15
2019-10-22 17:26:00,22.75,10.33,3.15
2019-10-22 17:27:00,22.70,10.41,3.15
2019-10-22 17:28:00,22.71,10.39,3.15
2019-10-22 17:29:00,22.72,10.47,3.15
2019-10-22 17:30:00,22.68,10.53,3.15
2019-10-22 17:31:00,22.74,10.57,3.15
2019-10-22 17:32:00,22.72,10.62,3.15
2019-10-22 17:33:00,22.73,10.66,3.15
2019-10-22 17:34:00,22.68,10.69,3.15
2019-10-22 17:35:00,22.70,10.76,3.15
2019-10-22 17:36:00,22.71,10.76,3.15
2019-10-22 17:37:00,22.73,10.70,3.15
2019-10-22 17:38:00,22.71,10.59,3.15
2019-10-22 17:39:00,22.73,10.47,3.15
2019-10-22 17:40:00,22.70,10.45,3.15
2019-10-22 17:41:00,22.68,10.40,3.15
2019-10-22 17:42:00,22.70,10.38,3.15
2019-10-22 17:43:00,22.72,10.34,3.15
2019-10-22 17:44:00,22.71,10.33,3.15
2019-10-22 17:45:00,22.68,10.34,3.15
2019-10-22 17:46:00,22.68,10.37,3.15
2019-10-22 17:47:00,22.68,10.35,3.15
2019-10-22 17:48:00,22.68,10.33,3.15
2019-10-22 17:49:00,22.67,10.37,3.15
2019-10-22 17:50:00,22.69,10.37,3.15
2019-10-22 17:51:00,22.64,10.39,3.15
2019-10-22 17:52:00,22.72,10.35,3.15
2019-10-22 17:53:00,22.67,10.36,3.15
2019-10-22 17:54:00,22.68,10.41,3.15
2019-10-22 17:55:00,22.65,10.44,3.15
2019-10-22 17:56:00,22.71,10.46,3.15
2019-10-22 17:57:00,22.71,10.47,3.15
2019-10-22 17:58:00,22.65,10.44,3.15
2019-10-22 17:59:00,22.60,10.39,3.15
2019-10-22 18:00:00,22.67,10.33,3.15
2019-10-22 18:01:00,22.66,10.36,3.15
2019-10-22 18:02:00,22.65,10.38,3.15
2019-10-22 18:03:00,22.64,10.38,3.15
2019-10-22 18:04:00,22.64,10.34,3.15
2019-10-22 18:05:00,22.65,10.30,3.15
2019-10-22 18:06:00,22.64,10.32,3.15
2019-10-22 18:07:00,22.64,10.35,3.15
2019-10-22 18:08:00,22.64,10.38,3.15
2019-10-22 18:09:00,22.63,10.46,3.15
2019-10-22 18:10:00,22.63,10.48,3.15
2019-10-22 18:11:00,22.64,10.58,3.15
2019-10-22 18:12:00,22.59,10.59,3.15
2019-10-22 18:13:00,22.60,10.62,3.15
2019-10-22 18:14:00,22.60,10.60,3.15
2019-10-22 18:15:00,22.64,10.46,3.15
2019-10-22 18:16:00,22.57,10.42,3.15
2019-10-22 18:17:00,22.61,10.45,3.15
2019-10-22 18:18:00,22.59,10.39,3.15
2019-10-22 18:19:00,22.66,10.26,3.15
2019-10-22 18:20:00,22.60,10.21,3.15
2019-10-22 18:21:00,22.56,10.21,3.15
2019-10-22 18:22:00,22.55,10.17,3.15
2019-10-22 18:23:00,22.60,10.22,3.15
2019-10-22 18:24:00,22.59,10.21,3.15
2019-10-22 18:25:00,22.55,10.13,3.15
2019-10-22 18:26:00,22.61,10.05,3.15
2019-10-22 18:27:00,22.55,10.11,3.15
2019-10-22 18:28:00,22.54,10.09,3.15
2019-10-22 18:29:00,22.58,10.04,3.15
2019-10-22 18:30:00,22.56,10.06,3.15
2019-10-22 18:31:00,22.59,10.00,3.15
2019-10-22 18:32:00,22.55,9.98,3.15
2019-10-22 18:33:00,22.59,9.95,3.15
2019-10-22 18:34:00,22.58,9.97,3.15
2019-10-22 18:35:00,22.54,10.02,3.15
2019-10-22 18:36:00,22.56,10.00,3.15
2019-10-22 18:37:00,22.56,9.95,3.15
2019-10-22 18:38:00,22.60,9.98,3.15
2019-10-22 18:39:00,22.55,9.94,3.15
2019-10-22 18:40:00,22.57,9.96,3.15
2019-10-22 18:41:00,22.54,9.97,3.15
2019-10-22 18:42:00,22.54,9.98,3.15
2019-10-22 18:43:00,22.54,9.94,3.15
2019-10-22 18:44:00,22.54,9.92,3.15
2019-10-22 18:45:00,22.57,9.89,3.15
2019-10-22 18:46:00,22.54,9.90,3.15
2019-10-22 18:47:00,22.59,9.91,3.15
2019-10-22 18:48:00,22.59,9.91,3.15
2019-10-22 18:49:00,22.54,9.93,3.15
2019-10-22 18:50:00,22.54,9.91,3.15
2019-10-22 18:51:00,22.50,9.90,3.15
2019-10-22 18:52:00,22.56,9.89,3.15
2019-10-22 18:53:00,22.53,9.89,3.15
2019-10-22 18:54:00,22.50,9.88,3.15
2019-10-22 18:55:00,22.53,9.87,3.15
2019-10-22 18:56:00,22.57,9.85,3.15
2019-10-22 18:57:00,22.49,9.86,3.15
2019-10-22 18:58:00,22.55,9.81,3.15
2019-10-22 18:59:00,22.56,9.86,3.15
2019-10-22 19:00:00,22.52,9.88,3.15
2019-10-22 19:01:00,22.51,9.89,3.15
2019-10-22 19:02:00,22.52,9.83,3.15
2019-10-22 19:03:00,22.55,9.81,3.15
2019-10-22 19:04:00,22.55,9.80,3.15
2019-10-22 19:05:00,22.53,9.81,3.15
2019-10-22 19:06:00,22.53,9.84,3.15
2019-10-22 19:07:00,22.54,9.84,3.15
2019-10-22 19:08:00,22.51,9.83,3.15
2019-10-22 19:09:00,22.54,9.78,3.15
2019-10-22 19:10:00,22.59,9.79,3.15
2019-10-22 19:11:00,22.54,9.82,3.15
2019-10-22 19:12:00,22.53,9.80,3.15
2019-10-22 19:13:00,22.56,9.79,3.15
2019-10-22 19:14:00,22.57,9.79,3.15
2019-10-22 19:15:00,22.54,9.82,3.15
2019-10-22 19:16:00,22.57,9.81,3.15
2019-10-22 19:17:00,22.57,9.81,3.15
2019-10-22 19:18:00,22.54,9.79,3.15
2019-10-22 19:19:00,22.54,9.80,3.15
2019-10-22 19:20:00,22.56,9.79,3.15
2019-10-22 19:21:00,22.52,9.80,3.15
2019-10-22 19:22:00,22.55,9.79,3.15
2019-10-22 19:23:00,22.55,9.80,3.15
2019-10-22 19:24:00,22.52,9.77,3.15
2019-10-22 19:25:00,22.54,9.78,3.15
2019-10-22 19:26:00,22.58,9.78,3.15
2019-10-22 19:27:00,22.57,9.77,3.15
2019-10-22 19:28:00,22.58,9.78,3.15
2019-10-22 19:29:00,22.52,9.79,3.15
2019-10-22 19:30:00,22.54,9.74,3.15
2019-10-22 19:31:00,22.55,9.74,3.15
2019-10-22 19:32:00,22.54,9.74,3.15
2019-10-22 19:33:00,22.51,9.76,3.15
2019-10-22 19:34:00,22.58,9.74,3.15
2019-10-22 19:35:00,22.53,9.78,3.15
2019-10-22 19:36:00,22.54,9.76,3.15
2019-10-22 19:37:00,22.54,9.71,3.15
2019-10-22 19:38:00,22.53,9.69,3.15
2019-10-22 19:39:00,22.54,9.71,3.15
2019-10-22 19:40:00,22.54,9.73,3.15
2019-10-22 19:41:00,22.56,9.70,3.15
2019-10-22 19:42:00,22.52,9.72,3.15
2019-10-22 19:43:00,22.53,9.74,3.15
2019-10-22 19:44:00,22.52,9.76,3.15
2019-10-22 19:45:00,22.53,9.77,3.15
2019-10-22 19:46:00,22.53,9.77,3.15
2019-10-22 19:47:00,22.56,9.75,3.15
2019-10-22 19:48:00,22.55,9.77,3.15
2019-10-22 19:49:00,22.57,9.76,3.15
2019-10-22 19:50:00,22.53,9.78,3.15
2019-10-22 19:51:00,22.52,9.80,3.15
2019-10-22 19:52:00,22.54,9.76,3.15
2019-10-22 19:53:00,22.53,9.78,3.15
2019-10-22 19:54:00,22.51,9.82,3.15
2019-10-22 19:55:00,22.54,9.81,3.15
2019-10-22 19:56:00,22.53,9.82,3.15
2019-10-22 19:57:00,22.51,9.81,3.15
2019-10-22 19:58:00,22.48,9.81,3.15
2019-10-22 19:59:00,22.55,9.80,3.15
2019-10-22 20:00:00,22.54,9.81,3.15
2019-10-22 20:01:00,22.52,9.79,3.15
2019-10-22 20:02:00,22.49,9.80,3.15
2019-10-22 20:03:00,22.50,9.79,3.15
2019-10-22 20:04:00,22.47,9.81,3.15
2019-10-22 20:05:00,22.51,9.80,3.15
2019-10-22 20:06:00,22.50,9.79,3.15
2019-10-22 20:07:00,22.46,9.82,3.15
2019-10-22 20:08:00,22.53,9.81,3.15
2019-10-22 20:09:00,22.48,9.84,3.15
2019-10-22 20:10:00,22.49,9.83,3.15
2019-10-22 20:11:00,22.48,9.84,3.15
2019-10-22 20:12:00,22.49,9.85,3.15
2019-10-22 20:13:00,22.49,9.90,3.15
2019-10-22 20:14:00,22.49,9.90,3.15
2019-10-22 20:15:00,22.47,9.91,3.15
2019-10-22 20:16:00,22.50,9.94,3.15
2019-10-22 20:17:00,22.51,9.96,3.15
2019-10-22 20:18:00,22.44,9.98,3.15
2019-10-22 20:19:00,22.47,10.01,3.15
2019-10-22 20:20:00,22.50,9.99,3.15
2019-10-22 20:21:00,22.47,9.99,3.15
2019-10-22 20:22:00,22.47,10.00,3.15
2019-10-22 20:23:00,22.48,10.02,3.15
2019-10-22 20:24:00,22.50,10.03,3.15
2019-10-22 20:25:00,22.44,10.04,3.15
2019-10-22 20:26:00,22.52,9.99,3.15
2019-10-22 20:27:00,22.49,10.01,3.15
2019-10-22 20:28:00,22.45,10.05,3.15
2019-10-22 20:29:00,22.46,10.14,3.15
2019-10-22 20:30:00,22.49,10.12,3.15
2019-10-22 20:31:00,22.48,10.12,3.15
2019-10-22 20:32:00,22.47,10.12,3.15
2019-10-22 20:33:00,22.47,10.22,3.15
2019-10-22 20:34:00,22.43,10.29,3.15
2019-10-22 20:35:00,22.46,10.29,3.15
2019-10-22 20:36:00,22.46,10.34,3.15
2019-10-22 20:37:00,22.43,10.38,3.15
2019-10-22 20:38:00,22.47,10.43,3.15
2019-10-22 20:39:00,22.44,10.51,3.15
2019-10-22 20:40:00,22.44,10.54,3.15
2019-10-22 20:41:00,22.49,10.55,3.15
2019-10-22 20:42:00,22.48,10.52,3.15
2019-10-22 20:43:00,22.42,10.52,3.15
2019-10-22 20:44:00,22.44,10.53,3.15
2019-10-22 20:45:00,22.44,10.57,3.15
2019-10-22 20:46:00,22.41,10.61,3.15
2019-10-22 20:47:00,22.43,10.64,3.15
2019-10-22 20:48:00,22.44,10.65,3.15
2019-10-22 20:49:00,22.43,10.69,3.15
2019-10-22 20:50:00,22.47,10.72,3.15
2019-10-22 20:51:00,22.43,10.75,3.15
2019-10-22 20:52:00,22.44,10.77,3.15
2019-10-22 20:53:00,22.44,10.79,3.15
2019-10-22 20:54:00,22.42,10.78,3.15
2019-10-22 20:55:00,22.42,10.76,3.15
2019-10-22 20:56:00,22.45,10.76,3.15
2019-10-22 20:57:00,22.45,10.77,3.15
2019-10-22 20:58:00,22.40,10.79,3.15
2019-10-22 20:59:00,22.47,10.75,3.15
2019-10-22 21:00:00,22.36,10.81,3.15
2019-10-22 21:01:00,22.41,10.80,3.15
2019-10-22 21:02:00,22.39,10.81,3.15
2019-10-22 21:03:00,22.39,10.81,3.15
2019-10-22 21:04:00,22.41,10.80,3.15
2019-10-22 21:05:00,22.43,10.77,3.15
2019-10-22 21:06:00,22.44,10.76,3.15
2019-10-22 21:07:00,22.42,10.74,3.15
2019-10-22 21:08:00,22.48,10.74,3.15
2019-10-22 21:09:00,22.40,10.75,3.15
2019-10-22 21:10:00,22.44,10.68,3.15
2019-10-22 21:11:00,22.40,10.68,3.15
2019-10-22 21:12:00,22.42,10.23,3.15
2019-10-22 21:13:00,22.44,9.97,3.15
2019-10-22 21:14:00,22.39,10.29,3.15
2019-10-22 21:15:00,22.42,10.43,3.15
2019-10-22 21:16:00,22.39,10.49,3.15
2019-10-22 21:17:00,22.38,10.42,3.15
2019-10-22 21:18:00,22.42,10.30,3.15
2019-10-22 21:19:00,22.39,10.08,3.15
2019-10-22 21:20:00,22.37,9.87,3.15
2019-10-22 21:21:00,22.39,9.82,3.15
2019-10-22 21:22:00,22.43,9.70,3.15
2019-10-22 21:23:00,22.39,9.72,3.15
2019-10-22 21:24:00,22.34,9.60,3.15
2019-10-22 21:25:00,22.37,9.60,3.15
2019-10-22 21:26:00,22.40,9.34,3.15
2019-10-22 21:27:00,22.34,9.22,3.15
2019-10-22 21:28:00,22.34,9.28,3.15
2019-10-22 21:29:00,22.35,9.29,3.15
2019-10-22 21:30:00,22.29,9.17,3.15
2019-10-22 21:31:00,22.28,9.07,3.15
2019-10-22 21:32:00,22.28,9.05,3.15
2019-10-22 21:33:00,22.30,8.95,3.15
2019-10-22 21:34:00,22.28,8.75,3.15
2019-10-22 21:35:00,22.27,8.76,3.15
2019-10-22 21:36:00,22.23,8.90,3.15
2019-10-22 21:37:00,22.20,8.85,3.15
2019-10-22 21:38:00,22.23,8.80,3.15
2019-10-22 21:39:00,22.20,8.91,3.15
2019-10-22 21:40:00,22.16,8.91,3.15
2019-10-22 21:41:00,22.21,8.84,3.15
2019-10-22 21:42:00,22.22,8.94,3.15
2019-10-22 21:43:00,22.20,9.01,3.15
2019-10-22 21:44:00,22.15,8.99,3.15
2019-10-22 21:45:00,22.13,9.05,3.15
2019-10-22 21:46:00,22.18,8.97,3.15
2019-10-22 21:47:00,22.18,8.87,3.15
2019-10-22 21:48:00,22.21,8.85,3.15
2019-10-22 21:49:00,22.15,8.84,3.15
2019-10-22 21:50:00,22.11,8.81,3.15
2019-10-22 21:51:00,22.13,8.85,3.15
2019-10-22 21:52:00,22.10,8.93,3.15
2019-10-22 21:53:00,22.16,9.01,3.15
2019-10-22 21:54:00,22.14,8.98,3.15
2019-10-22 21:55:00,22.19,8.94,3.15
2019-10-22 21:56:00,22.15,8.94,3.15
2019-10-22 21:57:00,22.13,8.90,3.15
2019-10-22 21:58:00,22.10,8.95,3.15
2019-10-22 21:59:00,22.08,8.97,3.15
2019-10-22 22:00:00,22.13,8.92,3.15
2019-10-22 22:01:00,22.13,8.88,3.15
2019-10-22 22:02:00,22.10,8.96,3.15
2019-10-22 22:03:00,22.11,8.83,3.15
2019-10-22 22:04:00,22.07,8.94,3.15
2019-10-22 22:05:00,22.07,9.00,3.15
2019-10-22 22:06:00,22.13,9.03,3.15
2019-10-22 22:07:00,22.10,9.13,3.15
2019-10-22 22:08:00,22.14,9.10,3.15
2019-10-22 22:09:00,22.13,9.04,3.15
2019-10-22 22:10:00,22.10,8.91,3.15
2019-10-22 22:11:00,22.10,8.76,3.15
2019-10-22 22:12:00,22.12,8.98,3.15
2019-10-22 22:13:00,22.13,9.08,3.15
2019-10-22 22:14:00,22.12,9.11,3.15
2019-10-22 22:15:00,22.10,9.15,3.15
2019-10-22 22:16:00,22.10,9.17,3.15
2019-10-22 22:17:00,22.07,9.06,3.15
2019-10-22 22:18:00,22.09,8.85,3.15
2019-10-22 22:19:00,22.06,8.94,3.15
2019-10-22 22:20:00,22.11,8.63,3.15
2019-10-22 22:21:00,22.10,8.81,3.15
2019-10-22 22:22:00,22.08,8.78,3.15
2019-10-22 22:23:00,22.03,8.97,3.15
2019-10-22 22:24:00,22.07,8.99,3.15
2019-10-22 22:25:00,22.02,9.10,3.15
2019-10-22 22:26:00,22.08,9.14,3.15
2019-10-22 22:27:00,22.13,9.18,3.15
2019-10-22 22:28:00,22.03,9.27,3.15
2019-10-22 22:29:00,22.07,9.22,3.15
2019-10-22 22:30:00,22.04,9.09,3.15
2019-10-22 22:31:00,22.03,9.14,3.15
2019-10-22 22:32:00,22.06,9.23,3.15
2019-10-22 22:33:00,22.04,9.27,3.15
2019-10-22 22:34:00,22.03,8.87,3.15
2019-10-22 22:35:00,22.06,9.05,3.15
2019-10-22 22:36:00,22.04,9.07,3.15
2019-10-22 22:37:00,22.04,9.05,3.15
2019-10-22 22:38:00,22.04,9.10,3.15
2019-10-22 22:39:00,22.08,9.14,3.15
2019-10-22 22:40:00,22.06,9.01,3.15
2019-10-22 22:41:00,22.02,9.01,3.15
2019-10-22 22:42:00,22.03,9.09,3.15
2019-10-22 22:43:00,22.01,9.14,3.15
2019-10-22 22:44:00,21.99,9.20,3.15
2019-10-22 22:45:00,22.05,9.13,3.15
2019-10-22 22:46:00,21.98,9.13,3.15
2019-10-22 22:47:00,21.99,9.16,3.15
2019-10-22 22:48:00,22.06,9.21,3.15
2019-10-22 22:49:00,21.98,9.26,3.15
2019-10-22 22:50:00,22.05,9.22,3.15
2019-10-22 22:51:00,22.00,9.21,3.15
2019-10-22 22:52:00,21.99,9.20,3.15
2019-10-22 22:53:00,22.02,9.18,3.15
2019-10-22 22:54:00,22.00,9.19,3.15
2019-10-22 22:55:00,22.01,9.21,3.15
2019-10-22 22:56:00,22.00,9.25,3.15
2019-10-22 22:57:00,21.99,9.26,3.15
2019-10-22 22:58:00,22.02,9.23,3.15
2019-10-22 22:59:00,22.00,9.23,3.15
2019-10-22 23:00:00,22.06,9.25,3.15
2019-10-22 23:01:00,22.01,9.26,3.15
2019-10-22 23:02:00,22.03,9.23,3.15
2019-10-22 23:03:00,22.03,9.22,3.15
2019-10-22 23:04:00,22.00,9.21,3.15
2019-10-22 23:05:00,21.98,9.13,3.15
2019-10-22 23:06:00,21.99,9.11,3.15
2019-10-22 23:07:00,22.03,9.12,3.15
2019-10-22 23:08:00,22.02,9.12,3.15
2019-10-22 23:09:00,22.01,9.16,3.15
2019-10-22 23:10:00,21.99,9.19,3.15
2019-10-22 23:11:00,22.03,9.19,3.15
2019-10-22 23:12:00,21.95,9.21,3.15
2019-10-22 23:13:00,21.99,9.14,3.15
2019-10-22 23:14:00,21.99,9.15,3.15
2019-10-22 23:15:00,21.97,9.19,3.15
2019-10-22 23:16:00,22.03,9.14,3.15
2019-10-22 23:17:00,21.96,9.02,3.15
2019-10-22 23:18:00,22.00,9.10,3.15
2019-10-22 23:19:00,21.94,9.14,3.15
2019-10-22 23:20:00,21.97,9.12,3.15
2019-10-22 23:21:00,21.93,9.12,3.15
2019-10-22 23:22:00,21.98,9.06,3.15
2019-10-22 23:23:00,21.98,9.13,3.15
2019-10-22 23:24:00,21.99,9.13,3.15
2019-10-22 23:25:00,21.96,9.18,3.15
2019-10-22 23:26:00,21.94,9.16,3.15
2019-10-22 23:27:00,21.91,9.17,3.15
2019-10-22 23:28:00,21.89,9.16,3.15
2019-10-22 23:29:00,21.96,9.13,3.15
2019-10-22 23:30:00,21.88,9.16,3.15
2019-10-22 23:31:00,21.94,9.16,3.15
2019-10-22 23:32:00,21.93,9.15,3.15
2019-10-22 23:33:00,21.93,9.13,3.15
2019-10-22 23:34:00,21.93,9.10,3.15
2019-10-22 23:35:00,21.91,9.06,3.15
2019-10-22 23:36:00,21.90,9.07,3.15
2019-10-22 23:37:00,21.88,9.04,3.15
2019-10-22 23:38:00,21.92,8.99,3.15
2019-10-22 23:39:00,21.93,8.96,3.15
2019-10-22 23:40:00,21.88,8.97,3.15
2019-10-22 23:41:00,21.91,8.99,3.15
2019-10-22 23:42:00,21.93,9.00,3.15
2019-10-22 23:43:00,21.84,9.00,3.15
2019-10-22 23:44:00,21.87,9.00,3.15
2019-10-22 23:45:00,21.86,9.01,3.15
2019-10-22 23:46:00,21.89,8.99,3.15
2019-10-22 23:47:00,21.86,9.02,3.15
2019-10-22 23:48:00,21.88,9.00,3.15
2019-10-22 23:49:00,21.86,8.99,3.15
2019-10-22 23:50:00,21.84,8.98,3.15
2019-10-22 23:51:00,21.86,8.96,3.15
2019-10-22 23:52:00,21.86,8.93,3.15
2019-10-22 23:53:00,21.85,8.92,3.15
2019-10-22 23:54:00,21.84,8.92,3.15
2019-10-22 23:55:00,21.85,8.92,3.15
2019-10-22 23:56:00,21.83,8.92,3.15
2019-10-22 23:57:00,21.82,8.92,3.15
2019-10-22 23:58:00,21.90,8.89,3.15
2019-10-22 23:59:00,21.83,8.93,3.15
2019-10-23 00:00:00,21.84,8.93,3.15
2019-10-23 00:01:00,21.83,8.94,3.15
2019-10-23 00:02:00,21.82,8.93,3.15
2019-10-23 00:03:00,21.79,8.91,3.15
2019-10-23 00:04:00,21.81,8.87,3.15
2019-10-23 00:05:00,21.81,8.81,3.15
2019-10-23 00:06:00,21.78,8.82,3.15
2019-10-23 00:07:00,21.81,8.82,3.15
2019-10-23 00:08:00,21.85,8.79,3.15
2019-10-23 00:09:00,21.81,8.85,3.15
2019-10-23 00:10:00,21.82,8.88,3.15
2019-10-23 00:11:00,21.77,8.90,3.15
2019-10-23 00:12:00,21.82,8.90,3.15
2019-10-23 00:13:00,21.74,8.90,3.15
2019-10-23 00:14:00,21.80,8.84,3.15
2019-10-23 00:15:00,21.77,8.83,3.15
2019-10-23 00:16:00,21.76,8.88,3.15
2019-10-23 00:17:00,21.77,8.90,3.15
2019-10-23 00:18:00,21.75,8.91,3.15
2019-10-23 00:19:00,21.78,8.88,3.15
2019-10-23 00:20:00,21.74,8.89,3.15
2019-10-23 00:21:00,21.72,8.91,3.15
2019-10-23 00:22:00,21.77,8.88,3.15
2019-10-23 00:23:00,21.76,8.88,3.15
2019-10-23 00:24:00,21.77,8.87,3.15
2019-10-23 00:25:00,21.72,8.85,3.15
2019-10-23 00:26:00,21.74,8.80,3.15
2019-10-23 00:27:00,21.75,8.82,3.15
2019-10-23 00:28:00,21.72,8.81,3.15
2019-10-23 00:29:00,21.73,8.76,3.15
2019-10-23 00:30:00,21.77,8.70,3.15
2019-10-23 00:31:00,21.72,8.70,3.15
2019-10-23 00:32:00,21.74,8.69,3.15
2019-10-23 00:33:00,21.73,8.72,3.15
2019-10-23 00:34:00,21.77,8.72,3.15
2019-10-23 00:35:00,21.69,8.75,3.15
2019-10-23 00:36:00,21.70,8.77,3.15
2019-10-23 00:37:00,21.70,8.80,3.15
2019-10-23 00:38:00,21.71,8.80,3.15
2019-10-23 00:39:00,21.68,8.79,3.15
2019-10-23 00:40:00,21.68,8.75,3.15
2019-10-23 00:41:00,21.73,8.71,3.15
2019-10-23 00:42:00,21.70,8.71,3.15
2019-10-23 00:43:00,21.72,8.64,3.15
2019-10-23 00:44:00,21.66,8.70,3.15
2019-10-23 00:45:00,21.68,8.70,3.15
2019-10-23 00:46:00,21.68,8.70,3.15
2019-10-23 00:47:00,21.68,8.71,3.15
2019-10-23 00:48:00,21.63,8.67,3.15
2019-10-23 00:49:00,21.68,8.70,3.15
2019-10-23 00:50:00,21.68,8.70,3.15
2019-10-23 00:51:00,21.68,8.72,3.15
2019-10-23 00:52:00,21.71,8.71,3.15
2019-10-23 00:53:00,21.68,8.68,3.15
2019-10-23 00:54:00,21.69,8.65,3.15
2019-10-23 00:55:00,21.61,8.71,3.15
2019-10-23 00:56:00,21.66,8.68,3.15
2019-10-23 00:57:00,21.69,8.69,3.15
2019-10-23 00:58:00,21.66,8.68,3.15
2019-10-23 00:59:00,21.65,8.71,3.15
2019-10-23 01:00:00,21.62,8.71,3.15
2019-10-23 01:01:00,21.67,8.70,3.15
2019-10-23 01:02:00,21.66,8.71,3.15
2019-10-23 01:03:00,21.62,8.71,3.15
2019-10-23 01:04:00,21.60,8.70,3.15
2019-10-23 01:05:00,21.68,8.69,3.15
2019-10-23 01:06:00,21.66,8.69,3.15
2019-10-23 01:07:00,21.68,8.66,3.15
2019-10-23 01:08:00,21.64,8.66,3.15
2019-10-23 01:09:00,21.63,8.71,3.15
2019-10-23 01:10:00,21.66,8.71,3.15
2019-10-23 01:11:00,21.67,8.71,3.15
2019-10-23 01:12:00,21.65,8.72,3.15
2019-10-23 01:13:00,21.64,8.73,3.15
2019-10-23 01:14:00,21.66,8.68,3.15
2019-10-23 01:15:00,21.60,8.73,3.15
2019-10-23 01:16:00,21.63,8.77,3.15
2019-10-23 01:17:00,21.63,8.75,3.15
2019-10-23 01:18:00,21.64,8.71,3.15
2019-10-23 01:19:00,21.62,8.75,3.15
2019-10-23 01:20:00,21.66,8.73,3.15
2019-10-23 01:21:00,21.61,8.74,3.15
2019-10-23 01:22:00,21.66,8.71,3.15
